775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 128 9943 prüfungen 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 129 10912 schicksals 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 130 165 gegeben 52
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 131 2466 genommen 5
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 132 18 geben 52
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 133 9569 prüfung 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 134 9802 kurzer 52
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 135 34 tage 33
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 136 1103 ewig 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 137 2898 vereinigen 33
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 138 3174 umarme 33
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 139 85 lieben 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 140 620 kinder 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 141 25289 schmerzlichsten 18
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 142 446 gefühl 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 143 1446 denke 33
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 144 6948 frühe 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 145 1676 herrliche 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 146 239 vater 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 147 25290 entrißen 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 148 2460 geblieben 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 149 56 gott 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 150 474 erhalten 52
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 151 934 möge 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 152 2076 teuerste 18
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 153 752 beste 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 154 328 mutter 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 155 2076 teuerste 18
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 156 182 freundin 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 157 1103 ewig 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 158 6610 stein 7
